,best_node.mean,best_node.sd,elite_nn.mean,elite_nn.sd,linear_discr.mean,linear_discr.sd,naive_bayes.mean,naive_bayes.sd,one_nn.mean,one_nn.sd,random_node.mean,random_node.sd,worst_node.mean,worst_node.sd,dataset
86,0.6233631040397468,0.013370291489826698,0.5430512016718914,0.09726542810338543,0.9469499812700853,0.013304409363645693,0.9365962816190532,0.019965620439650573,0.7555154669663453,0.026124701059922612,0.5191459158928255,0.0012300763872131423,0.5191459158928255,0.0012300763872131423,dna
87,0.592,0.05266244708835065,,,,,,,,,0.558,0.03583914681524161,0.5700000000000001,0.016996731711975913,dresses-sales
88,0.43437917222963957,0.10858013287493337,0.46995994659546064,0.11107773321208302,0.472630173564753,0.11028366038177671,0.441388518024032,0.07208568825608261,0.5490654205607476,0.1254518340921004,0.5495994659546061,0.08320008681706766,0.5495994659546061,0.08320008681706766,eeg-eye-state
89,0.7545432387613972,0.09600363695545121,0.6547030430555574,0.04526380187623799,0.7168517000566657,0.059657975553044126,0.73126034965949,0.07762916651736038,0.6611898896744074,0.05188628360678955,0.5754546253201687,0.00010084155749812242,0.6490807564170568,0.09593432969604282,electricity
90,,,,,,,,,,,,,,,elevators
91,0.4880044427989634,0.053620574380470666,0.22989633469085521,0.10671978070573893,,,,,,,0.35947797112180674,0.13628449177006252,0.34844502036282854,0.12460483515196183,eucalyptus
92,0.42273617552950393,0.031111614726435713,0.32351192815841545,0.05553728350049272,0.49232518386073254,0.02905699559431305,0.42575655952538255,0.03622419843584083,0.3307461810323632,0.050778719916913226,0.42209255842815596,0.010652562785853956,0.3899061001453491,0.011964315802982387,eye_movements
93,0.2680571612263917,0.007257091370869048,0.15818400594556972,0.03732000733693388,0.699893239273791,0.014606487792939212,0.5061278297490828,0.008561358801860895,0.6387066616333802,0.0099690985576216,0.2403792954971747,0.002481107403809017,0.23430985973646026,0.003663771741558352,fabert
94,0.5733009096628001,0.01871069145754393,0.5508976193600365,0.05130693620480656,0.6811856058043633,0.037508531893554034,0.5965255533606112,0.024185310521239067,0.6066883470824289,0.050890214766530086,0.43246254006501433,0.07413632447185242,0.43246254006501433,0.07413632447185242,fars
95,0.4174566498721693,0.0007723707173451282,0.33950771798080936,0.06279192755156093,0.45146951852208417,0.0660912468326831,0.16851807280468106,0.030905254889696025,0.5372861910721736,0.055692640815076834,0.40160697666955497,0.05040379304317288,0.4174566498721693,0.0007723707173451282,first-order-theorem-proving
96,0.7,0.03018461712712471,0.614,0.04005551702879949,0.8450000000000001,0.03894440481849308,0.876,0.043512450325548575,0.852,0.03359894178227775,0.63,0.03527668414752788,0.599,0.05425249610232999,fri_c0_1000_5
97,0.736,0.060955357070199785,0.6359999999999999,0.04402019738458449,0.8280000000000001,0.06876691711054733,0.8380000000000001,0.06562519841239847,0.8140000000000001,0.05581716183715861,0.662,0.03583914681524164,0.5399999999999999,0.08894442709417555,fri_c0_500_5
98,0.7240000000000001,0.05316640543300504,0.695,0.03659083066683357,0.649,0.05152130088074683,0.675,0.039510898637098994,0.5740000000000001,0.0377712412645741,0.58,0.04109609335312651,0.5469999999999999,0.02057506581601462,fri_c1_1000_50
99,0.779,0.04433458644845529,0.75,0.0355902608401044,0.6709999999999999,0.07837941906733766,0.784,0.054609726443393056,0.6340000000000001,0.03949683531626302,0.5630000000000001,0.00483045891539643,0.575,0.037193189340702336,fri_c2_1000_25
100,0.798,0.06425643072011462,0.766,0.05253570214625479,0.698,0.06629898608240971,0.7979999999999999,0.05452828012447608,0.5940000000000001,0.09524238085595671,0.5860000000000001,0.04115013163202923,0.584,0.018378731669453616,fri_c2_500_50
101,0.7060000000000001,0.05189733454940951,0.6910000000000001,0.03446415206816753,0.6679999999999999,0.04442221666388714,0.6619999999999999,0.035213633723318004,0.757,0.03164033993355812,0.612,0.03552776691859795,0.557,0.027908580918579298,fri_c3_1000_10
102,0.705,0.044783429475148,0.6990000000000001,0.049542350009304605,0.671,0.06279596590015424,0.665,0.05147815070493497,0.6050000000000001,0.043525216190668674,0.628,0.048944412914607084,0.555,0.007071067811865482,fri_c3_1000_25
103,0.686,0.08002777295692068,0.7060000000000001,0.051682793182171456,0.6359999999999999,0.06310485101972922,0.6140000000000001,0.0632806798671162,0.724,0.05561774297230457,0.5440000000000002,0.008432740427115686,0.5280000000000001,0.03552776691859796,fri_c3_500_10
104,0.6100000000000001,0.04737556801183965,0.712,0.06679986693266853,0.6359999999999999,0.05316640543300502,0.648,0.07315128919650775,0.5500000000000002,0.03559026084010437,0.5520000000000002,0.028596814119369623,0.5740000000000001,0.04718756898449704,fri_c3_500_50
105,0.7460000000000001,0.06186005711819756,0.752,0.061967733539318684,0.6260000000000001,0.045264653858047864,0.6859999999999999,0.04623610902506586,0.53,0.031622776601683784,0.5660000000000001,0.009660917830792913,0.5660000000000001,0.01646545204697126,fri_c4_500_100
106,0.7022418902274495,0.007093395382873376,0.6097185304093453,0.006418588300803235,0.8356556611528374,0.0056109372415667005,0.8658753189040317,0.0037454205829422684,0.825206151793866,0.005876557814805465,0.5056419385610126,0.007782192983522762,0.5010053104336228,0.007866232082256099,fried
107,0.7212125778581475,0.01903126117094656,0.5149638336347196,0.10214544990828733,0.8188989351014667,0.020792641531480548,0.781768133413703,0.024071123100665583,0.8376049829214386,0.02242787141669703,0.5096463733172594,0.02441203325737751,0.5585161744022503,0.055497001735694274,gina
108,0.3736284638682103,0.0009777668453579565,0.40936029890458264,0.018875120112238904,0.9638813250681688,0.019988805264909832,0.7304567541302235,0.06674366165740067,0.8965912800626492,0.020671325537760885,0.3736284638682103,0.0009777668453579565,0.34780142847707735,0.013035835478170882,har
109,0.5115837962335728,0.030213838996554797,0.5049451293862621,0.024385120386577308,0.6658379623357268,0.031240550686382283,0.5066318926974664,0.022785826394260314,0.585862349275166,0.048677578860149784,0.5140495867768596,0.034071844289206066,0.518141173282753,0.03381883148584837,hill-valley
